timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-22T00:01:21,04/22/202600:01,20.68,0,0,51.67,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.45,173,0,0,
2026-04-22T00:02:01,04/22/202600:02,20.69,0,0,51.67,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.468,173.6,0,0,
2026-04-22T00:03:00,04/22/202600:03,20.7,0,0,51.67,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.486,174.2,0,0,
2026-04-22T00:04:00,04/22/202600:04,20.7,0,0,51.67,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.504,174.8,0,0,
2026-04-22T00:05:00,04/22/202600:05,20.7,0,0,51.67,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.522,175.4,0,0,
2026-04-22T00:06:00,04/22/202600:06,20.7,0,0,51.660000000000004,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.540000000000001,176,0,0,
2026-04-22T00:07:00,04/22/202600:07,20.7,0,0,51.64,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.558,176.6,0,0,
2026-04-22T00:08:00,04/22/202600:08,20.7,0,0,51.64,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.576,177.2,0,0,
2026-04-22T00:09:00,04/22/202600:09,20.7,0,0,51.63000000000001,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.594,177.8,0,0,
2026-04-22T00:10:00,04/22/202600:10,20.7,0,0,51.63000000000001,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.612,178.4,0,0,
2026-04-22T00:11:01,04/22/202600:11,20.7,0,0,51.64,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.63,179,0,0,
2026-04-22T00:12:33,04/22/202600:12,20.71,0,0,51.63000000000001,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.63,179,0,0,
2026-04-22T00:13:00,04/22/202600:13,20.72,0,0,51.620000000000005,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.63,179,0,0,
2026-04-22T00:13:14,04/22/202600:13,20.72,0,0,51.61,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.63,179,0,0,
2026-04-22T00:14:01,04/22/202600:14,20.72,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.63,179,0,0,
2026-04-22T00:15:00,04/22/202600:15,20.72,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.63,179,0,0,
2026-04-22T00:16:01,04/22/202600:16,20.72,0,0,51.61,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.605,179.4,0,0,
2026-04-22T00:17:00,04/22/202600:17,20.72,0,0,51.61,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.580000000000002,179.8,0,0,
2026-04-22T00:17:15,04/22/202600:17,20.71,0,0,51.61,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.555000000000001,180.2,0,0,
2026-04-22T00:18:01,04/22/202600:18,20.7,0,0,51.61,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.530000000000001,180.6,0,0,
2026-04-22T00:18:14,04/22/202600:18,20.7,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.505,181,0,0,
2026-04-22T00:19:01,04/22/202600:19,20.69,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.7,15.5,89,30,9.48,181.4,0,0,
2026-04-22T00:19:14,04/22/202600:19,20.69,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.455000000000002,181.8,0,0,
2026-04-22T00:20:00,04/22/202600:20,20.7,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.430000000000001,182.2,0,0,
2026-04-22T00:21:01,04/22/202600:21,20.71,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.405000000000001,182.6,0,0,
2026-04-22T00:21:14,04/22/202600:21,20.71,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.38,183,0,0,
2026-04-22T00:22:01,04/22/202600:22,20.71,0,0,51.6,0,0,0,0,0,198.7,23803,45030,19.6,15.5,89,30,9.38,183,0,0,
