timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-24T00:00:00,04/24/202600:00,20.6,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.8,16.0,198.7,23811.0,45046.0,18.5,22.1,75.0,29.47,5.59,23.0,0.0,0.0,
2026-04-24T00:00:28,04/24/202600:00,20.6,0.0,0.0,51.73,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.1,75.0,29.47,5.59,23.0,0.0,0.0,
2026-04-24T00:01:00,04/24/202600:01,20.6,0.0,0.0,51.739999999999995,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.1,75.0,29.47,5.59,23.0,0.0,0.0,
2026-04-24T00:02:00,04/24/202600:02,20.6,0.0,0.0,51.739999999999995,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.080000000000002,75.1,29.47,5.454,30.0,0.0,0.0,
2026-04-24T00:03:00,04/24/202600:03,20.610000000000003,0.0,0.0,51.73,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.060000000000002,75.2,29.47,5.318,37.0,0.0,0.0,
2026-04-24T00:03:28,04/24/202600:03,20.64,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.04,75.3,29.47,5.182,44.0,0.0,0.0,
2026-04-24T00:04:00,04/24/202600:04,20.660000000000004,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.02,75.4,29.47,5.046,51.0,0.0,0.0,
2026-04-24T00:04:28,04/24/202600:04,20.67,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,22.0,75.5,29.47,4.91,58.0,0.0,0.0,
2026-04-24T00:05:00,04/24/202600:05,20.68,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.98,75.6,29.47,4.774,65.0,0.0,0.0,
2026-04-24T00:06:00,04/24/202600:06,20.68,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.96,75.7,29.47,4.638,72.0,0.0,0.0,
2026-04-24T00:06:28,04/24/202600:06,20.69,0.0,0.0,51.720000000000006,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.939999999999998,75.8,29.47,4.502000000000001,79.0,0.0,0.0,
2026-04-24T00:07:00,04/24/202600:07,20.71,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.919999999999998,75.9,29.47,4.3660000000000005,86.0,0.0,0.0,
2026-04-24T00:08:00,04/24/202600:08,20.73,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:09:26,04/24/202600:09,20.73,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:09:29,04/24/202600:09,20.75,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:10:00,04/24/202600:10,20.75,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:10:28,04/24/202600:10,20.740000000000002,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:11:01,04/24/202600:11,20.740000000000002,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:12:00,04/24/202600:12,20.740000000000002,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
2026-04-24T00:13:01,04/24/202600:13,20.740000000000002,0.0,0.0,51.71,0.0,0.0,0.0,0.0,0.0,198.7,23819.0,45062.0,18.5,21.9,76.0,29.47,4.23,93.0,0.0,0.0,
