timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-19T00:00:00,04/19/202600:00,20.5,0.0,0.0,51.71,0.0,0.0,0.0,0.7,13.0,198.7,23775.0,44978.0,20.9,8.8,72.0,30.24,1.8,173.0,0.0,0.0,
2026-04-19T00:01:18,04/19/202600:01,20.5,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.790000000000001,72.0,30.24,1.844,173.7,0.0,0.0,
2026-04-19T00:02:01,04/19/202600:02,20.5,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.780000000000001,72.0,30.24,1.8880000000000003,174.4,0.0,0.0,
2026-04-19T00:03:00,04/19/202600:03,20.5,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.77,72.0,30.24,1.932,175.1,0.0,0.0,
2026-04-19T00:04:00,04/19/202600:04,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.76,72.0,30.24,1.9760000000000002,175.8,0.0,0.0,
2026-04-19T00:05:01,04/19/202600:05,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.75,72.0,30.24,2.0200000000000005,176.5,0.0,0.0,
2026-04-19T00:06:00,04/19/202600:06,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.74,72.0,30.24,2.064,177.2,0.0,0.0,
2026-04-19T00:07:01,04/19/202600:07,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.73,72.0,30.24,2.108,177.9,0.0,0.0,
2026-04-19T00:08:00,04/19/202600:08,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.719999999999999,72.0,30.24,2.152,178.6,0.0,0.0,
2026-04-19T00:10:02,04/19/202600:10,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.709999999999999,72.0,30.24,2.196,179.3,0.0,0.0,
2026-04-19T00:11:00,04/19/202600:11,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:12:01,04/19/202600:12,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:13:01,04/19/202600:13,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:14:00,04/19/202600:14,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,21.0,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:15:01,04/19/202600:15,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:16:00,04/19/202600:16,20.5,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.7,72.0,30.24,2.24,180.0,0.0,0.0,
2026-04-19T00:17:01,04/19/202600:17,20.5,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.69,72.0,30.24,2.2150000000000003,180.0,0.0,0.0,
2026-04-19T00:17:42,04/19/202600:17,20.490000000000002,0.0,0.0,51.69,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.68,72.0,30.24,2.1900000000000004,180.0,0.0,0.0,
2026-04-19T00:18:00,04/19/202600:18,20.48,0.0,0.0,51.68000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.669999999999998,72.0,30.24,2.165,180.0,0.0,0.0,
2026-04-19T00:18:42,04/19/202600:18,20.48,0.0,0.0,51.68000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.66,72.0,30.24,2.14,180.0,0.0,0.0,
2026-04-19T00:19:00,04/19/202600:19,20.48,0.0,0.0,51.68000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23782.0,44991.0,20.9,8.65,72.0,30.24,2.115,180.0,0.0,0.0,
