timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-23T14:43:10,04/23/202602:43,141.9,0.7,99.33,55.0,1.3,71.5,71.0,0.6,11.0,198.7,23811.0,45046.0,18.2,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.7198228128460686
2026-04-23T14:43:13,04/23/202602:43,141.8,0.7,99.26,54.95,1.15,63.192499999999995,62.5,0.6,11.0,198.7,23811.0,45046.0,18.1,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.6366361071932298
2026-04-23T14:44:01,04/23/202602:44,141.76666666666665,0.6999999999999998,99.23666666666664,54.93333333333334,1.0999999999999999,60.42666666666666,59.666666666666664,0.6,11.0,198.7,23811.0,45046.0,18.1,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.6089147156628936
2026-04-23T14:44:13,04/23/202602:44,141.75,0.7,99.225,54.925,1.1,60.417500000000004,59.75,0.6,11.0,198.7,23811.0,45046.0,18.1,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.6088939279415471
2026-04-23T14:45:01,04/23/202602:45,141.73999999999998,0.7,99.21799999999998,54.92,1.1,60.412000000000006,59.8,0.6,11.0,198.7,23811.0,45046.0,18.1,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.6088814529621643
2026-04-23T14:45:13,04/23/202602:45,141.66666666666666,0.6999999999999998,99.16666666666664,54.916666666666664,1.1166666666666667,61.32361111111111,60.666666666666664,0.6,11.0,198.7,23811.0,45046.0,18.1,27.7,54.0,29.53,23.12,189.0,870.0,3.0,0.618389355742297
2026-04-23T14:47:32,04/23/202602:47,141.1,0.5,70.55,54.8,0.8,43.84,43.0,0.6,11.0,198.7,23811.0,45046.0,18.1,27.5,55.0,29.53,23.99,184.0,850.0,3.7,0.6214032600992205
2026-04-23T14:47:53,04/23/202602:47,136.39999999999998,0.6,81.83999999999999,54.849999999999994,0.9500000000000001,52.1075,51.5,0.6,11.0,198.7,23811.0,45046.0,18.2,27.5,55.0,29.53,23.99,184.0,850.0,3.7,0.6366996578690128
2026-04-23T14:48:00,04/23/202602:48,134.83333333333334,0.6333333333333333,85.39444444444445,54.86666666666667,1.0,54.86666666666667,54.333333333333336,0.6,11.0,198.7,23811.0,45046.0,18.2,27.5,55.0,29.53,23.99,184.0,850.0,3.7000000000000006,0.642508620128814
2026-04-23T14:48:39,04/23/202602:48,136.5,0.6499999999999999,88.725,54.875,1.0750000000000002,58.99062500000001,58.5,0.6,11.0,198.7,23811.0,45046.0,18.1,27.5,55.0,29.53,23.99,184.0,850.0,3.7,0.6648703860242323
2026-04-23T14:49:00,04/23/202602:49,137.5,0.6599999999999999,90.74999999999999,54.879999999999995,1.12,61.4656,61.0,0.6,11.0,198.7,23811.0,45046.0,18.1,27.5,55.0,29.53,23.99,184.0,850.0,3.7,0.6773068870523418
