timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-25T00:00:00,04/25/202600:00,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.9,16.0,198.7,23819.0,45062.0,18.3,15.8,89.0,29.74,4.47,63.0,0.0,0.0,
2026-04-25T00:00:23,04/25/202600:00,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.8,89.0,29.74,4.47,63.0,0.0,0.0,
2026-04-25T00:01:01,04/25/202600:01,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.8,89.0,29.74,4.47,63.0,0.0,0.0,
2026-04-25T00:01:23,04/25/202600:01,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.790000000000001,89.1,29.74,4.52,63.0,0.0,0.0,
2026-04-25T00:02:00,04/25/202600:02,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.780000000000001,89.2,29.74,4.569999999999999,63.0,0.0,0.0,
2026-04-25T00:02:23,04/25/202600:02,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.77,89.3,29.74,4.619999999999999,63.0,0.0,0.0,
2026-04-25T00:03:01,04/25/202600:03,20.439999999999998,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.76,89.4,29.74,4.67,63.0,0.0,0.0,
2026-04-25T00:04:00,04/25/202600:04,20.45,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.75,89.5,29.74,4.72,63.0,0.0,0.0,
2026-04-25T00:04:41,04/25/202600:04,20.45,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.74,89.6,29.74,4.77,63.0,0.0,0.0,
2026-04-25T00:05:01,04/25/202600:05,20.45,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23828.0,45078.0,18.3,15.73,89.7,29.74,4.819999999999999,63.0,0.0,0.0,
